Time,InternalTemperature,ExternalTemperature
2022-06-30 08:50:00,80.24,65.2
2022-06-30 08:55:00,80.42,65.2
2022-06-30 09:00:00,80.42,65.2
2022-06-30 09:05:00,80.42,65.2
2022-06-30 09:10:00,80.42,65.2
2022-06-30 09:15:00,80.42,65.2
2022-06-30 09:20:00,80.6,65.2
2022-06-30 09:25:00,80.6,65.2
2022-06-30 09:30:00,80.6,65.2
2022-06-30 09:35:00,80.6,65.2
2022-06-30 09:40:00,80.6,65.2
2022-06-30 09:45:00,80.6,65.2
2022-06-30 09:50:00,80.78,65.2
2022-06-30 09:55:00,80.78,65.2
2022-06-30 10:00:00,80.78,65.2
2022-06-30 10:05:00,80.78,65.2
2022-06-30 10:10:00,80.78,65.2
2022-06-30 10:15:00,80.78,65.2
2022-06-30 10:20:00,80.6,65.2
2022-06-30 10:25:00,80.6,65.2
2022-06-30 10:30:00,80.78,65.2
2022-06-30 10:35:00,80.78,65.2
2022-06-30 10:40:00,80.78,65.2
2022-06-30 10:45:00,80.78,65.2
2022-06-30 10:50:00,80.78,65.2
2022-06-30 10:55:00,80.96,65.2
2022-06-30 11:00:00,80.96,65.2
2022-06-30 11:05:00,80.96,65.2
2022-06-30 11:10:00,80.96,65.2
2022-06-30 11:15:00,80.96,65.2
2022-06-30 11:20:00,81.14,65.2
2022-06-30 11:25:00,81.32,65.2
2022-06-30 11:30:00,81.5,65.2
2022-06-30 11:40:00,81.5,65.2
2022-06-30 11:45:00,81.5,65.2
2022-06-30 11:50:00,81.68,65.2
2022-06-30 12:05:00,84.38,66.6
2022-06-30 12:10:00,85.1,66.6
2022-06-30 12:15:00,85.82,66.6
2022-06-30 12:20:00,86.0,66.6
2022-06-30 12:25:00,86.0,66.6
2022-06-30 12:30:00,86.0,66.6
2022-06-30 12:35:00,85.64,66.6
2022-06-30 12:40:00,85.64,66.6
2022-06-30 12:45:00,85.82,66.6
2022-06-30 12:50:00,86.18,66.6
2022-06-30 12:55:00,86.18,66.6
2022-06-30 13:05:00,86.36,66.6
2022-06-30 13:15:00,86.36,66.6
2022-06-30 13:20:00,86.54,66.6
2022-06-30 13:25:00,86.54,66.6
2022-06-30 13:30:00,86.72,66.6
2022-06-30 13:35:00,86.72,66.6
2022-06-30 13:40:00,86.72,66.6
2022-06-30 13:45:00,86.54,66.6
2022-06-30 13:50:00,86.72,66.6
2022-06-30 13:55:00,86.72,66.6
2022-06-30 14:00:00,86.9,66.6
2022-06-30 14:05:00,86.9,66.6
2022-06-30 14:10:00,86.9,66.6
2022-06-30 14:15:00,86.72,66.6
2022-06-30 14:20:00,86.72,66.6
2022-06-30 14:25:00,86.54,66.6
2022-06-30 14:30:00,86.54,66.6
2022-06-30 14:35:00,86.36,66.6
2022-06-30 14:40:00,86.36,66.6
2022-06-30 14:45:00,86.36,66.6
2022-06-30 14:50:00,86.18,66.6
2022-06-30 14:55:00,86.18,66.6
2022-06-30 15:00:00,86.18,66.6
2022-06-30 15:05:00,86.18,66.6
2022-06-30 15:15:00,86.36,66.6
2022-06-30 15:20:00,86.36,66.6
2022-06-30 15:25:00,86.54,66.6
2022-06-30 15:30:00,86.54,66.6
2022-06-30 15:35:00,86.54,66.6
2022-06-30 15:40:00,86.54,66.6
2022-06-30 15:45:00,86.54,66.6
2022-06-30 15:50:00,86.72,66.6
2022-06-30 15:55:00,86.72,66.6
2022-06-30 16:00:00,86.72,66.6
2022-06-30 16:05:00,86.72,66.6
2022-06-30 16:10:00,86.72,66.6
2022-06-30 16:15:00,86.54,66.6
2022-06-30 16:20:00,86.36,66.6
2022-06-30 16:25:00,86.36,66.6
2022-06-30 16:30:00,86.36,66.6
2022-06-30 16:35:00,86.36,66.6
2022-06-30 16:40:00,86.54,66.6
2022-06-30 16:45:00,86.72,66.6
2022-06-30 16:50:00,86.72,66.6
2022-06-30 16:55:00,86.54,66.6
2022-06-30 17:00:00,86.36,66.6
2022-06-30 17:05:00,86.36,66.6
2022-06-30 17:10:00,86.36,66.6
2022-06-30 17:15:00,86.36,66.6
2022-06-30 17:20:00,86.36,66.6
2022-06-30 17:25:00,86.36,66.6
2022-06-30 17:30:00,86.36,66.6
2022-06-30 17:35:00,86.54,66.6
2022-06-30 17:40:00,86.54,66.6
2022-06-30 17:45:00,86.54,66.6
2022-06-30 17:50:00,86.54,66.6
2022-06-30 17:55:00,86.54,66.6
2022-06-30 18:00:00,86.54,66.6
2022-06-30 18:05:00,86.54,66.6
2022-06-30 18:10:00,86.36,66.6
2022-06-30 18:15:00,86.36,66.6
2022-06-30 18:20:00,86.36,66.6
2022-06-30 18:25:00,86.18,66.6
2022-06-30 18:30:00,86.18,66.6
2022-06-30 18:35:00,86.0,66.6
2022-06-30 18:40:00,86.0,66.6
2022-06-30 18:45:00,86.0,66.6
2022-06-30 18:50:00,85.82,66.6
2022-06-30 18:55:00,85.64,66.6
2022-06-30 19:00:00,85.46,66.6
2022-06-30 19:05:00,85.28,66.6
2022-06-30 19:10:00,85.1,66.6
2022-06-30 19:15:00,85.1,66.6
2022-06-30 19:20:00,84.92,66.6
2022-06-30 19:25:00,84.74,66.6
2022-06-30 19:30:00,84.92,66.6
2022-06-30 19:35:00,84.92,66.6
2022-06-30 19:40:00,84.92,66.6
2022-06-30 19:45:00,84.74,66.6
2022-06-30 19:50:00,84.74,66.6
2022-06-30 19:55:00,84.74,66.6
2022-06-30 20:00:00,84.56,66.6
2022-07-01 07:00:00,84.74,60.6
2022-07-01 07:05:00,83.66,60.6
2022-07-01 07:10:00,83.48,60.8
2022-07-01 07:15:00,83.3,61.0
2022-07-01 07:20:00,83.3,61.2
2022-07-01 07:25:00,83.3,61.6
2022-07-01 07:30:00,83.3,61.6
2022-07-01 07:35:00,83.12,62.0
2022-07-01 07:40:00,83.3,62.4
2022-07-01 07:45:00,83.3,62.9
2022-07-01 07:50:00,83.3,63.2
2022-07-01 07:55:00,83.3,63.9
2022-07-01 08:00:00,83.3,63.9
2022-07-01 08:05:00,83.3,64.3
2022-07-01 08:10:00,83.3,64.8
2022-07-01 08:15:00,83.3,65.4
2022-07-01 08:20:00,83.12,66.3
2022-07-01 08:25:00,83.12,67.2
2022-07-01 08:30:00,83.12,67.2
2022-07-01 08:35:00,83.12,68.5
2022-07-01 08:40:00,83.12,69.1
2022-07-01 08:45:00,83.12,69.7
2022-07-01 08:50:00,82.94,70.1
2022-07-01 08:55:00,82.94,70.4
2022-07-01 09:00:00,82.94,70.4
2022-07-01 09:05:00,82.94,70.6
2022-07-01 09:10:00,82.94,70.8
2022-07-01 09:15:00,82.76,71.2
2022-07-01 09:20:00,82.76,71.4
2022-07-01 09:25:00,82.76,71.6
2022-07-01 09:30:00,82.76,72.2
2022-07-01 09:35:00,82.76,72.2
2022-07-01 09:40:00,82.94,72.6
2022-07-01 09:45:00,82.94,73.0
2022-07-01 09:50:00,82.94,73.1
2022-07-01 09:55:00,82.94,73.3
2022-07-01 10:00:00,82.94,73.3
2022-07-01 10:05:00,83.12,73.8
2022-07-01 10:10:00,83.12,74.2
2022-07-01 10:15:00,83.3,74.9
2022-07-01 10:20:00,83.3,75.0
2022-07-01 10:25:00,83.3,75.3
2022-07-01 10:30:00,83.3,75.3
2022-07-01 10:35:00,83.48,76.4
2022-07-01 10:40:00,83.48,76.2
2022-07-01 10:45:00,83.48,76.3
2022-07-01 10:50:00,83.48,76.2
2022-07-01 10:55:00,83.48,76.3
2022-07-01 11:00:00,83.66,76.3
2022-07-01 11:05:00,83.66,77.3
2022-07-01 11:10:00,83.66,77.6
2022-07-01 11:15:00,83.84,77.7
2022-07-01 11:20:00,83.84,77.8
2022-07-01 11:25:00,84.02,78.1
2022-07-01 11:30:00,84.2,77.8
2022-07-01 11:35:00,84.2,77.8
2022-07-01 11:40:00,84.2,78.0
2022-07-01 11:45:00,84.2,78.2
2022-07-01 11:50:00,84.2,78.0
2022-07-01 11:55:00,84.2,77.8
2022-07-01 12:00:00,84.38,78.9
2022-07-01 12:05:00,84.38,78.9
2022-07-01 12:10:00,84.38,78.8
2022-07-01 12:15:00,84.56,78.8
2022-07-01 12:20:00,84.56,78.5
2022-07-01 12:25:00,84.56,77.5
2022-07-01 12:30:00,84.56,77.3
2022-07-01 12:35:00,84.56,77.3
2022-07-01 12:40:00,84.38,77.0
2022-07-01 12:45:00,84.38,76.5
2022-07-01 12:50:00,84.38,76.0
2022-07-01 12:55:00,84.56,75.2
2022-07-01 13:00:00,84.56,75.2
2022-07-01 13:05:00,84.38,74.8
2022-07-01 13:10:00,84.56,74.8
2022-07-01 13:15:00,84.74,74.6
2022-07-01 13:20:00,84.92,74.7
2022-07-01 13:25:00,84.74,74.9
2022-07-01 13:30:00,84.92,74.9
2022-07-01 13:35:00,84.74,75.1
2022-07-01 13:40:00,84.74,75.3
2022-07-01 13:45:00,84.74,75.5
2022-07-01 13:50:00,84.74,75.6
2022-07-01 13:55:00,84.74,75.9
2022-07-01 14:00:00,84.74,76.3
2022-07-01 14:05:00,84.56,76.3
2022-07-01 14:10:00,84.56,76.9
2022-07-01 14:15:00,84.56,77.2
2022-07-01 14:20:00,84.56,77.5
2022-07-01 14:25:00,84.56,77.4
2022-07-01 14:30:00,84.56,77.4
2022-07-01 14:35:00,84.56,77.3
2022-07-01 14:40:00,84.74,77.4
2022-07-01 14:45:00,84.74,77.6
2022-07-01 14:50:00,84.56,78.0
2022-07-01 14:55:00,84.74,78.1
2022-07-01 15:00:00,84.74,78.1
2022-07-01 15:05:00,84.74,78.9
2022-07-01 15:10:00,84.74,79.3
2022-07-01 15:15:00,84.74,79.0
2022-07-01 15:20:00,84.92,78.5
2022-07-01 15:25:00,84.92,78.3
2022-07-01 15:30:00,84.92,78.3
2022-07-01 15:35:00,84.92,78.1
2022-07-01 15:40:00,84.92,78.8
2022-07-01 15:45:00,84.92,80.3
2022-07-01 15:50:00,84.92,81.1
2022-07-01 15:55:00,85.1,81.7
2022-07-01 16:00:00,84.92,81.7
2022-07-01 16:05:00,84.92,81.2
2022-07-01 16:10:00,84.92,79.8
2022-07-01 16:15:00,85.1,79.7
2022-07-01 16:20:00,85.1,79.7
2022-07-01 16:25:00,85.1,80.1
2022-07-01 16:30:00,85.1,80.5
2022-07-01 16:35:00,85.1,80.5
2022-07-01 16:40:00,85.28,80.3
2022-07-01 16:45:00,85.28,81.1
2022-07-01 16:50:00,85.28,80.9
2022-07-01 16:55:00,85.46,81.2
2022-07-01 17:00:00,85.46,81.2
2022-07-01 17:05:00,85.46,81.0
2022-07-01 17:10:00,85.46,80.4
2022-07-01 17:15:00,85.46,79.4
2022-07-01 17:20:00,85.28,78.7
2022-07-01 17:25:00,85.28,78.4
2022-07-01 17:30:00,85.28,78.1
2022-07-01 17:35:00,85.46,78.1
2022-07-01 17:40:00,85.46,78.0
2022-07-01 17:45:00,85.46,78.1
2022-07-01 17:50:00,85.28,78.5
2022-07-01 17:55:00,85.46,79.2
2022-07-01 18:00:00,85.64,79.2
2022-07-01 18:05:00,85.46,79.3
2022-07-01 18:10:00,85.46,79.2
2022-07-01 18:15:00,85.46,79.0
2022-07-01 18:20:00,85.46,78.2
2022-07-01 18:25:00,85.1,77.4
2022-07-01 18:30:00,84.92,77.4
2022-07-01 18:35:00,84.92,76.9
2022-07-01 18:40:00,84.92,76.4
2022-07-01 18:45:00,84.92,76.0
2022-07-01 18:50:00,84.74,75.8
2022-07-01 18:55:00,84.74,75.6
2022-07-01 19:00:00,84.56,75.5
2022-07-01 19:05:00,84.56,75.5
2022-07-01 19:10:00,84.38,75.5
2022-07-01 19:15:00,84.38,75.7
2022-07-01 19:20:00,84.38,75.9
2022-07-01 19:25:00,84.38,75.2
2022-07-01 19:30:00,84.38,75.2
2022-07-01 19:35:00,84.38,74.3
2022-07-01 19:40:00,84.38,73.7
2022-07-01 19:45:00,84.2,73.1
2022-07-01 19:50:00,84.2,73.0
2022-07-01 19:55:00,84.2,72.5
2022-07-01 20:00:00,84.2,71.6
2022-07-02 07:00:00,84.2,63.0
2022-07-02 07:05:00,83.12,63.4
2022-07-02 07:10:00,82.94,63.7
2022-07-02 07:15:00,82.94,64.1
2022-07-02 07:20:00,82.94,64.2
2022-07-02 07:25:00,82.94,64.5
2022-07-02 07:30:00,82.94,64.8
2022-07-02 07:35:00,82.94,64.8
2022-07-02 07:40:00,82.94,65.0
2022-07-02 07:45:00,82.94,65.2
2022-07-02 07:50:00,83.12,65.3
2022-07-02 07:55:00,83.12,65.5
2022-07-02 08:00:00,83.3,65.5
2022-07-02 08:05:00,83.12,65.7
2022-07-02 08:10:00,83.12,65.9
2022-07-02 08:15:00,83.3,65.9
2022-07-02 08:20:00,83.3,66.0
2022-07-02 08:25:00,83.3,66.1
2022-07-02 08:30:00,83.3,66.1
2022-07-02 08:35:00,83.3,66.3
2022-07-02 08:40:00,83.12,66.7
2022-07-02 08:45:00,83.12,66.7
2022-07-02 08:50:00,83.12,67.1
2022-07-02 08:55:00,83.12,67.3
2022-07-02 09:00:00,83.12,67.5
2022-07-02 09:05:00,82.94,67.5
2022-07-02 09:10:00,83.12,67.7
2022-07-02 09:15:00,83.12,67.9
2022-07-02 09:20:00,83.12,68.0
2022-07-02 09:25:00,83.12,68.1
2022-07-02 09:30:00,83.3,68.3
2022-07-02 09:35:00,83.3,68.3
2022-07-02 09:40:00,83.3,68.4
2022-07-02 09:45:00,83.3,68.4
2022-07-02 09:50:00,83.48,68.5
2022-07-02 09:55:00,83.48,68.5
2022-07-02 10:00:00,83.48,68.7
2022-07-02 10:05:00,83.48,68.7
2022-07-02 10:10:00,83.3,68.8
2022-07-02 10:15:00,83.3,69.1
2022-07-02 10:20:00,83.48,69.7
2022-07-02 10:25:00,83.3,70.3
2022-07-02 10:30:00,83.3,71.0
2022-07-02 10:35:00,83.3,71.0
2022-07-02 10:40:00,83.3,71.3
2022-07-02 10:45:00,83.12,71.9
2022-07-02 10:50:00,83.12,72.2
2022-07-02 10:55:00,57.56,72.8
2022-07-02 11:00:00,83.12,73.4
2022-07-02 11:05:00,83.3,73.4
2022-07-02 11:10:00,83.3,73.9
2022-07-02 11:15:00,83.3,73.9
2022-07-02 11:20:00,83.3,74.0
2022-07-02 11:25:00,83.48,74.5
2022-07-02 11:30:00,83.48,74.5
2022-07-02 11:35:00,83.48,74.5
2022-07-02 11:40:00,83.66,74.7
2022-07-02 11:45:00,83.48,75.2
2022-07-02 11:50:00,83.48,75.0
2022-07-02 11:55:00,83.66,75.3
2022-07-02 12:00:00,83.66,75.9
2022-07-02 12:05:00,83.66,75.9
2022-07-02 12:10:00,83.66,75.5
2022-07-02 12:15:00,83.66,75.6
2022-07-02 12:20:00,83.48,76.2
2022-07-02 12:25:00,83.66,77.1
2022-07-02 12:30:00,83.66,77.1
2022-07-02 12:35:00,83.66,76.7
2022-07-02 12:40:00,83.84,77.1
2022-07-02 12:45:00,84.02,77.1
2022-07-02 12:50:00,84.2,77.4
2022-07-02 12:55:00,84.2,77.5
2022-07-02 13:00:00,84.2,77.5
2022-07-02 13:05:00,84.2,77.4
2022-07-02 13:10:00,84.2,77.8
2022-07-02 13:15:00,84.2,78.1
2022-07-02 13:20:00,84.2,78.6
2022-07-02 13:25:00,84.2,78.8
2022-07-02 13:30:00,84.2,78.8
2022-07-02 13:35:00,84.38,79.2
2022-07-02 13:40:00,84.56,79.2
2022-07-02 13:45:00,84.56,79.8
2022-07-02 13:50:00,84.56,80.7
2022-07-02 13:55:00,84.56,81.1
2022-07-02 14:00:00,84.74,81.1
2022-07-02 14:05:00,84.56,81.0
2022-07-02 14:10:00,84.56,81.3
2022-07-02 14:15:00,84.74,81.5
2022-07-02 14:20:00,84.56,81.2
2022-07-02 14:25:00,84.56,81.4
2022-07-02 14:30:00,84.56,81.4
2022-07-02 14:35:00,84.56,81.9
2022-07-02 14:40:00,84.56,81.6
2022-07-02 14:45:00,84.56,81.4
2022-07-02 14:50:00,84.56,82.4
2022-07-02 14:55:00,84.56,83.0
2022-07-02 15:00:00,84.56,83.9
2022-07-02 15:05:00,84.56,83.9
2022-07-02 15:10:00,84.56,83.9
2022-07-02 15:15:00,84.74,84.2
2022-07-02 15:20:00,84.74,83.6
2022-07-02 15:25:00,84.74,83.2
2022-07-02 15:30:00,84.92,83.2
2022-07-02 15:35:00,85.1,83.1
2022-07-02 15:45:00,85.1,83.8
2022-07-02 15:50:00,84.92,84.0
2022-07-02 15:55:00,85.1,84.0
2022-07-02 16:00:00,85.1,84.0
2022-07-02 16:05:00,85.28,83.4
2022-07-02 16:10:00,85.28,82.7
2022-07-02 16:15:00,85.28,82.7
2022-07-02 16:20:00,85.46,81.7
2022-07-02 16:25:00,85.46,81.2
2022-07-02 16:30:00,85.46,81.2
2022-07-02 16:35:00,85.46,80.5
2022-07-02 16:40:00,85.46,80.0
2022-07-02 16:45:00,85.46,79.4
2022-07-02 16:50:00,85.28,78.9
2022-07-02 16:55:00,85.28,78.4
2022-07-02 17:00:00,85.1,78.4
2022-07-02 17:05:00,85.1,78.0
2022-07-02 17:10:00,84.92,78.0
2022-07-02 17:15:00,84.92,78.2
2022-07-02 17:20:00,84.92,78.8
2022-07-02 17:25:00,84.92,79.3
2022-07-02 17:30:00,84.74,79.3
2022-07-02 17:35:00,85.1,79.1
2022-07-02 17:40:00,85.28,79.0
2022-07-02 17:45:00,85.1,78.7
2022-07-02 17:50:00,85.1,78.5
2022-07-02 17:55:00,85.1,78.2
2022-07-02 18:00:00,85.1,78.2
2022-07-02 18:05:00,85.1,78.0
2022-07-02 18:10:00,84.92,77.9
2022-07-02 18:15:00,84.92,78.0
2022-07-02 18:20:00,84.92,77.8
2022-07-02 18:25:00,85.1,77.7
2022-07-02 18:30:00,85.1,77.6
2022-07-02 18:35:00,85.1,77.6
2022-07-02 18:40:00,85.1,77.6
2022-07-02 18:45:00,85.1,77.5
2022-07-02 18:50:00,85.1,77.5
2022-07-02 18:55:00,85.1,77.6
2022-07-02 19:00:00,85.28,77.6
2022-07-02 19:05:00,85.1,77.6
2022-07-02 19:10:00,84.92,77.5
2022-07-02 19:15:00,84.92,77.1
2022-07-02 19:20:00,84.74,76.9
2022-07-02 19:25:00,84.74,76.7
2022-07-02 19:30:00,84.74,76.7
2022-07-02 19:35:00,84.74,76.3
2022-07-02 19:40:00,84.56,76.1
2022-07-02 19:45:00,84.56,75.7
2022-07-02 19:50:00,84.56,75.0
2022-07-02 19:55:00,84.56,73.7
2022-07-02 20:00:00,84.2,73.7
2022-07-03 07:00:00,84.2,67.1
2022-07-03 07:05:00,84.56,67.1
2022-07-03 07:10:00,84.56,67.2
2022-07-03 07:15:00,84.56,67.2
2022-07-03 07:20:00,84.74,67.3
2022-07-03 07:25:00,84.56,67.4
2022-07-03 07:30:00,84.56,67.4
2022-07-03 07:35:00,84.56,67.5
2022-07-03 07:40:00,84.56,67.6
2022-07-03 07:45:00,84.56,67.7
2022-07-03 07:50:00,84.56,67.7
2022-07-03 07:55:00,84.38,67.9
2022-07-04 09:20:00,83.84,67.4
2022-07-04 09:25:00,83.84,67.4
2022-07-04 09:30:00,83.84,67.6
2022-07-04 09:35:00,83.66,67.9
2022-07-04 09:40:00,83.84,68.4
2022-07-04 09:45:00,83.84,68.7
2022-07-04 09:50:00,83.84,68.7
2022-07-04 09:55:00,83.84,69.2
2022-07-04 10:00:00,83.84,69.3
2022-07-04 10:05:00,83.84,69.4
2022-07-04 10:10:00,83.84,69.7
2022-07-04 10:15:00,83.84,69.5
2022-07-04 10:20:00,83.84,69.5
2022-07-04 10:25:00,83.84,69.8
2022-07-04 10:30:00,83.84,70.4
2022-07-04 10:35:00,84.02,70.7
2022-07-04 10:40:00,84.02,71.4
2022-07-04 10:45:00,84.2,72.5
2022-07-04 10:50:00,84.2,72.5
2022-07-04 10:55:00,84.2,73.0
2022-07-04 11:00:00,84.02,72.9
2022-07-04 11:05:00,83.84,72.6
2022-07-04 11:10:00,84.02,73.1
2022-07-04 11:15:00,84.02,73.8
2022-07-04 11:20:00,84.2,73.8
2022-07-04 11:25:00,84.2,73.7
2022-07-04 11:30:00,84.38,73.9
2022-07-04 11:35:00,84.38,74.3
2022-07-04 11:40:00,84.38,75.3
2022-07-04 11:45:00,84.38,76.1
2022-07-04 11:50:00,84.38,76.6
2022-07-04 11:55:00,84.56,76.6
2022-07-04 12:00:00,84.74,75.8
2022-07-04 12:05:00,84.74,75.7
2022-07-04 12:10:00,84.74,76.1
2022-07-04 12:15:00,84.74,76.2
2022-07-04 12:20:00,84.92,76.7
2022-07-04 12:25:00,85.1,76.7
2022-07-04 12:30:00,84.92,76.7
2022-07-04 12:35:00,84.92,76.7
2022-07-04 12:40:00,84.92,77.1
2022-07-04 12:45:00,84.92,77.3
2022-07-04 12:50:00,84.92,77.3
2022-07-04 12:55:00,84.92,77.2
2022-07-04 13:00:00,85.1,77.0
2022-07-04 13:05:00,85.1,77.2
2022-07-04 13:10:00,85.1,77.1
2022-07-04 13:15:00,85.1,77.8
2022-07-04 13:20:00,85.1,78.1
2022-07-04 13:25:00,85.1,78.1
2022-07-04 13:30:00,85.28,78.1
2022-07-04 13:35:00,85.28,78.4
2022-07-04 13:40:00,85.28,78.9
2022-07-04 13:45:00,85.28,79.0
2022-07-04 13:50:00,85.28,79.0
2022-07-04 13:55:00,85.46,78.7
2022-07-04 14:00:00,85.46,78.9
2022-07-04 14:05:00,85.64,79.0
2022-07-04 14:10:00,85.64,79.5
2022-07-04 14:15:00,85.64,79.9
2022-07-04 14:20:00,85.82,79.9
2022-07-04 14:25:00,85.82,80.5
2022-07-04 14:30:00,85.64,80.6
2022-07-04 14:35:00,85.82,80.5
2022-07-04 14:40:00,85.82,81.1
2022-07-04 14:45:00,85.82,81.1
2022-07-04 14:50:00,86.0,81.3
2022-07-04 14:55:00,85.82,81.3
2022-07-04 15:00:00,85.82,79.8
2022-07-04 15:05:00,85.82,79.2
2022-07-04 15:10:00,85.64,79.4
2022-07-04 15:15:00,85.64,79.4
2022-07-04 15:20:00,85.82,79.4
2022-07-04 15:25:00,85.64,79.3
2022-07-04 15:30:00,85.64,79.1
2022-07-04 15:35:00,85.64,78.9
2022-07-04 15:40:00,85.46,79.2
2022-07-04 15:45:00,85.64,79.7
2022-07-04 15:50:00,85.46,79.7
2022-07-04 15:55:00,85.46,80.3
2022-07-04 16:00:00,85.46,81.0
2022-07-04 16:05:00,85.46,81.1
2022-07-04 16:10:00,85.46,81.3
2022-07-04 16:15:00,85.46,81.2
2022-07-04 16:20:00,85.64,81.2
2022-07-04 16:25:00,85.64,80.7
2022-07-04 16:30:00,85.64,80.4
2022-07-04 16:35:00,85.64,79.8
2022-07-04 16:40:00,85.82,79.1
2022-07-04 16:45:00,85.82,78.4
2022-07-04 16:50:00,85.82,78.4
2022-07-04 16:55:00,86.0,77.8
2022-07-04 17:00:00,86.0,77.5
2022-07-04 17:05:00,86.0,77.1
2022-07-04 17:10:00,86.0,77.1
2022-07-04 17:15:00,86.18,77.2
2022-07-04 17:20:00,86.18,77.2
2022-07-04 17:25:00,86.18,77.5
2022-07-04 17:30:00,86.36,78.1
2022-07-04 17:35:00,86.36,78.1
2022-07-04 17:40:00,86.36,78.1
2022-07-04 17:45:00,86.36,77.7
2022-07-04 17:55:00,86.18,77.5
2022-07-04 18:05:00,86.18,77.6
2022-07-04 18:10:00,86.18,78.0
2022-07-04 18:15:00,86.18,77.7
2022-07-04 18:20:00,86.18,77.7
2022-07-04 18:25:00,86.18,77.4
2022-07-04 18:30:00,86.18,77.0
2022-07-04 18:35:00,86.0,76.5
2022-07-04 18:40:00,86.0,76.2
2022-07-04 18:45:00,86.0,76.3
2022-07-04 18:50:00,86.0,76.3
2022-07-04 18:55:00,86.0,76.6
2022-07-04 19:05:00,86.0,76.6
2022-07-04 19:10:00,85.82,76.5
2022-07-04 19:15:00,85.64,76.3
2022-07-04 19:20:00,85.64,75.7
2022-07-04 19:25:00,85.46,75.7
2022-07-04 19:30:00,85.46,75.7
2022-07-04 19:35:00,85.46,75.5
2022-07-04 19:40:00,85.46,75.6
2022-07-04 19:45:00,85.46,75.5
2022-07-04 19:50:00,85.46,75.1
2022-07-04 19:55:00,85.28,75.1
2022-07-04 20:00:00,85.28,74.8
2022-07-05 09:15:00,83.84,73.9
2022-07-05 09:20:00,83.84,74.2
2022-07-05 09:25:00,83.84,74.2
2022-07-05 09:30:00,83.66,74.4
2022-07-05 09:35:00,83.66,74.7
2022-07-05 09:40:00,83.66,75.4
2022-07-05 09:45:00,83.84,75.6
2022-07-05 09:50:00,83.84,75.6
2022-07-05 09:55:00,83.84,76.4
2022-07-05 10:00:00,83.84,77.1
2022-07-05 10:05:00,84.02,77.6
2022-07-05 10:10:00,84.02,78.4
2022-07-05 10:15:00,84.02,78.3
2022-07-05 10:45:00,84.2,78.2
2022-07-05 12:10:00,84.56,80.4
2022-07-05 12:25:00,84.56,80.3
2022-07-05 12:35:00,84.56,81.1
2022-07-05 12:50:00,84.92,81.0
2022-07-05 13:20:00,85.1,80.5
2022-07-05 13:25:00,84.92,80.3
2022-07-05 13:30:00,84.92,80.8
2022-07-05 13:35:00,84.92,81.6
2022-07-05 13:40:00,84.92,82.2
2022-07-05 13:45:00,84.92,82.1
2022-07-05 13:50:00,85.28,82.1
2022-07-05 13:55:00,85.1,81.2
2022-07-05 14:00:00,85.28,80.5
2022-07-05 14:05:00,85.46,81.4
2022-07-05 14:10:00,85.64,81.1
2022-07-05 14:15:00,85.64,81.6
2022-07-05 14:20:00,85.82,81.6
2022-07-05 14:25:00,85.82,82.4
2022-07-05 14:30:00,85.82,82.8
2022-07-05 14:35:00,85.64,83.8
2022-07-05 14:40:00,86.0,83.8
2022-07-05 14:45:00,85.82,83.4
2022-07-05 14:50:00,86.0,83.4
2022-07-05 14:55:00,86.0,83.0
2022-07-05 15:00:00,86.0,82.7
2022-07-05 15:05:00,85.82,82.1
2022-07-05 15:10:00,86.0,81.6
2022-07-05 15:15:00,86.0,81.6
2022-07-05 15:20:00,86.0,81.6
2022-07-05 15:25:00,86.0,81.2
2022-07-05 15:30:00,86.0,81.2
2022-07-05 15:35:00,86.18,81.1
2022-07-05 15:40:00,86.36,80.5
2022-07-05 15:45:00,86.54,80.5
2022-07-05 15:50:00,86.36,81.1
2022-07-05 15:55:00,86.36,81.1
2022-07-05 16:00:00,86.18,81.2
2022-07-05 16:05:00,86.18,81.3
2022-07-05 16:10:00,86.18,81.4
2022-07-05 16:15:00,86.18,81.3
2022-07-05 16:20:00,86.18,81.4
2022-07-05 16:25:00,86.18,81.4
2022-07-05 16:30:00,86.18,81.8
2022-07-05 16:40:00,86.36,82.1
2022-07-05 16:45:00,86.36,82.9
2022-07-05 16:50:00,86.36,82.9
2022-07-05 16:55:00,86.36,82.9
2022-07-05 17:00:00,86.36,83.0
2022-07-05 17:05:00,86.54,82.9
2022-07-05 17:10:00,86.36,82.9
2022-07-05 17:15:00,86.36,82.3
2022-07-05 17:20:00,86.36,82.3
2022-07-05 17:25:00,86.18,81.5
2022-07-05 17:30:00,86.18,80.4
2022-07-05 17:35:00,86.18,78.6
2022-07-05 17:40:00,86.18,76.8
2022-07-05 17:45:00,86.18,74.3
2022-07-05 17:50:00,86.0,74.3
2022-07-05 17:55:00,86.0,73.0
2022-07-05 18:00:00,85.82,72.5
2022-07-05 18:05:00,85.64,72.1
2022-07-05 18:10:00,85.64,71.9
2022-07-05 18:15:00,85.46,71.6
2022-07-05 18:20:00,85.28,71.6
2022-07-05 18:25:00,85.28,71.3
2022-07-05 18:30:00,85.46,71.2
2022-07-05 18:35:00,85.64,71.0
2022-07-05 18:40:00,85.64,70.5
2022-07-05 18:45:00,85.46,69.8
2022-07-05 18:50:00,85.28,69.8
2022-07-05 18:55:00,85.28,69.2
